title,description,start_date,end_date,location,price,sold_out,link,img_link,tags
Servicenow At Work,Inspiring digital transformation stories. See how our customers modernize their IT and deliver next‑gen experiences to employees and customers.,2023-11-08,2023-11-08,,-1,False,https://www.servicenow.com/now-at-work/get-updates.html,Servicenow At Work,['Technology']
Servicenow At Work,Inspiring digital transformation stories. See how our customers modernize their IT and deliver next‑gen experiences to employees and customers.,2023-11-08,2023-11-08,,0,False,https://www.servicenow.com/now-at-work/get-updates.html,Servicenow At Work,['Technology']
HOTSAUCE 2023,"HOTSAUCE is a place to connect, collaborate, and share ideas on digital experiences; take part in work-togethers, Hotjar masterclasses, and enjoy a dynamic new take on networking.",2023-11-02,2023-11-03,New York,-1,False,https://www.hotjar.com/updates/en/introducing-hotsauce-our-first-ever-flagship-event,HOTSAUCE 2023,"['Networking', 'Workshop', 'Technology']"
BOUTIQUE DESIGN NEW YORK (BDNY),Boutique Design New York (BDNY) is the leading trade fair and conference for hospitality’s boutique and lifestyle design community.,2023-11-12,2023-11-13,New York,-1,False,https://bdny.com/,Boutique Design New York,['Conference']
New York Vet,"Looking for a conference that gives you the perfect balance between high quality, convenience, and fun? With three clinical tracks, a business theater, a veterinary technician track, and sponsor-led workshops; New York Vet has everything you need in a convenient 2-day format! Earn up to 16 hours of RACE-approved CE while listening to—and interacting with—the leading thinkers, visionaries, and practitioners in small animal medicine.",2023-11-08,2023-11-09,New York,-1,False,https://us.vetshow.com/new-york,New York Vet,"['Conference', 'Education', 'Workshop']"
TCS NEW YORK CITY MARATHON EXPO,"Our mission is to help and inspire people through running, and together with the help of our NYRR members, supporters, participants, and partners, we work hard every day to fulfill that goal. Rest assured that with every stride we take, we’re focused on making as big an impact as we can on community, youth, charity, and every individual runner.",2023-11-02,2023-11-04,,-1,,https://www.nyrr.org/tcsnycmarathon,TCS NEW YORK CITY MARATHON EXPO,"['Sports', 'Charity', 'Fitness']"
ISC EAST & NATURAL DISASTER RECOVERY,"ISC East will be co-locating again with Natural Disaster & Emergency Management Expo, a comprehensive trade event and online resource dedicated to the preparation, response, and recovery of physical and human assets of public and private organizations.",2023-11-15,2023-11-16,,-1,False,https://www.isceast.com/en-us/show-info.html,ISC East & Natural Disaster Recovery,"['Conference', 'Trade-show']"
Cooperator Expo New York,"New York's Biggest & Best Co-op, Condo & Apt Expo! A must attend for board members, property managers, apt building owners and real estate professionals. Learn about the latest building services from more than 250 exhibitors, Attend educational seminars, Get free advice from industry experts, and network with your peers at this leading real estate trade show in New York.",2023-11-14,2023-11-14,New York,0,False,https://coopexpofall.com/,Cooperator Expo New York,['Trade-show']
Anime NYC,"Anime NYC is New York City’s anime convention! A showcase of the best of Japanese pop culture in the biggest city in America, Anime NYC brings anime fans together for three days of unique exhibits, exclusive screenings, and appearances by some of the biggest creators in Japan!",2023-11-17,2023-11-19,New York City,-1,False,https://animenyc.com/,Anime NYC,"['Anime', 'Convention', 'Pop-culture']"
NBA HOLIDAY PARTY,Join the NBA Holiday Party for a night of celebration and fun!,2023-12-05,2023-12-05,,-1,False,WWW.NBA.COM,NBA Holiday Party,"['Sports', 'Celebration']"
UNITED JUSTICE COALITION (UJC) SUMMIT,The United Justice Coalition (UJC) is a charitable organization that works across disciplines to raise awareness around key social justice issues and the need for criminal justice reform.,2023-12-01,2023-12-01,,0,False,https://www.unitedjusticecoalition.com/ujc-summit,United Justice Coalition Summit,"['Conference', 'Charity', 'Social Justice']"
THE NEW YORK PRODUCE SHOW AND CONFERENCE,"The New York Produce Show and Conference is an event focused on the produce industry. It provides a platform for professionals in the industry to network, learn about the latest trends, and showcase their products.",2023-12-06,2023-12-06,New York,-1,False,https://www.nyproduceshow.com/,New York Produce Show and Conference,['Conference']
Greater New York Dental Meeting,"The Greater New York Dental Meeting is an ADA CERP and AGD PACE recognized provider. Education at the Greater New York Dental Meeting has always been the primary concern of the Meeting's founders and remains so today. We offer almost every dental subject and many are available for a minimal cost on a daily basis. The Scientific Sessions are divided into Seminars, Hands-on Workshops, Essays, and Scientific Poster Sessions. The Educational Scientific Program starts on Friday and continues unabated before ending on the following Wednesday afternoon. During that interval over 350 programs, featuring hundreds of the world's most respected dental educators, are presented as full and half-day courses. With over 6 HOURS OF FREE CE DAILY the education program at the Greater New York Dental Meeting is an experience not to be missed!",2023-11-26,2023-11-29,,0,False,https://www.gnydm.com/courses-and-events/,Greater New York Dental Meeting,"['Education', 'Conference', 'Workshop']"
Retail's Big Show,"Retail's Big Show is an event that brings together retailers to discuss and explore the future of the industry. It offers content, networking opportunities, and showcases the latest technology.",2024-01-14,2024-01-16,,-1,False,https://nrfbigshow.nrf.com/,Retail's Big Show,"['Conference', 'Technology', 'Networking']"
The International Council of Shopping Centers (ICSC) New York,"The International Council of Shopping Centers (ICSC) is hosting an event in New York to advance the shopping center industry and promote its role in the commercial distribution of consumer goods and services. The event includes educational programs, meetings, and other programs designed to facilitate the exchange of ideas among members and promote business conduct. It also involves collecting and disseminating information about the shopping center industry, developing professional certification programs, advocating for the industry's interests, and publicizing shopping center business information to the general public.",2023-12-06,2023-12-07,New York,-1,False,https://www.icsc.com/attend-and-learn/events/details/new-york-2023,ICSC New York,"['Conference', 'Networking', 'Education', 'Business']"
AI Summit New York,"Over 200 sessions of exclusive insight for the strategist, implementor and practitioner. Connect with the global AI ecosystem and share ideas, benchmark your company against industry leaders, and overcome your AI challenges. From process intelligence to quantum AI, failures to successes, access five stages of exclusive, inspirational presentations from acclaimed speakers. Move ahead of the trends before you get onsite with an exclusive digital research reports from Omdia – the world’s leading AI research house.",2023-12-06,2023-12-07,,-1,False,https://newyork.theaisummit.com/,AI Summit New York,"['Technology', 'Conference']"
New York City Peter Aquilone Floor Hockey Winter Classic,"The mission of Special Olympics is to provide year-round sports training and athletic competition in a variety of Olympic-type sports for children and adults with intellectual disabilities, giving them continuing opportunities to develop physical fitness, demonstrate courage, experience joy and participate in a sharing of gifts, skills and friendship with their families, other Special Olympics athletes and the community. Floor hockey is a family of indoor hockey games, usually in the style of ice hockey, that are played on flat floor surfaces, such as a basketball court. As in other hockey codes, players on each team attempt to shoot a ball or puck into a goal using sticks, usually with a curved end.",2023-12-02,2023-12-02,,0.0,False,https://www.specialolympics-ny.org/event/new-york-city-peter-aquilone-floor-hockey-winter-classic/,Special Olympics floor hockey,"['Sports', 'Charity']"
Texworld New York City,"Twice a year in New York City, thousands of international exhibitors gather to connect with buyers for the largest sourcing event on the East Coast. Established in 2006, Texworld New York City serves as a place of inspiration for designers, buyers, and industry professionals with exclusive trend forecasts and educational seminars hosted by industry-leading professionals. The event continues to create opportunities to support the textile and apparel sourcing community by connecting global manufacturers and suppliers to the U.S. market.",2024-01-22,2024-01-24,New York City,-1,False,https://texworld-usa.us.messefrankfurt.com/new-york/en.html,Texworld New York City,"['Fashion', 'Trade-show']"
Apparel Sourcing New York City,"Welcome to Apparel Sourcing New York City. Experience the latest apparel in-person and virtually at the largest sourcing event on the East Coast. A place of inspiration for designers, buyers and industry professionals. Apparel Sourcing New York City continues to create opportunities to support the textile community by connecting global manufacturers and suppliers to the US market.",2024-01-22,2024-01-24,New York City,-1,False,https://texworld-usa.us.messefrankfurt.com/new-york/en.html,Apparel Sourcing New York City,"['Fashion', 'Trade-show']"
Discover Boating New York,Discover Boating New York is an event showcasing boats and boating accessories. It is a great opportunity for boating enthusiasts to explore the latest trends and innovations in the boating industry.,2024-01-24,2024-01-28,New York,-1,False,https://www.nyboatshow.com/?utm_source=Discover%20Boating&utm_medium=Website&utm_campaign=Discover%20Boating%20Web%20Traffic,Discover Boating New York,"['Exhibition', 'Outdoor', 'Trade-show']"
TravMedia's International Media Marketplace - IMM NYC,"IMM NYC is a single-day networking and relationship-building opportunity for journalists and travel & tourism brands. Exhibitors have dedicated branded tables to meet top editors, freelancers, and broadcasters to discuss their news, events, and developments.",2024-01-24,2024-01-25,New York City,-1,False,https://travmedia.com/immnorthamerica/,TravMedia International Media Marketplace,"['Networking', 'Travel', 'Media']"
Vinexpo America / Drinks America,"Be part of these new, co-located events Vinexpo America & Drinks America! Together, they will reunite the beverage alcohol industry in person, under one roof. Vinexpo America will focus exclusively on wines, with representation from all of the world’s top-producing regions. Drinks America is a brand-new expo created in response to a forecasted continuing rise in consumption of spirits and ready-to-drink beverages. It will feature a wide array of spirits, beer and sake from producers across the globe as well as beverage alcohol accessories and services.",2024-02-28,2024-02-29,,-1,False,https://www.vinexpoamerica.com/,Vinexpo America / Drinks America,"['Wine-tasting', 'Beer-tasting', 'Trade-show']"
MJSA Expo,"MJSA Expo brings together the industry’s most renowned trade suppliers and subcontractors to provide buyers—designers, manufacturers, trade suppliers, contractors, bench jewelers, retailers—with an unparalleled shopping experience.",2024-03-10,2024-03-12,,-1,False,https://www.mjsa.org/,MJSA Expo,['Trade-show']
THE NEW YORK TRAVEL AND ADVENTURE SHOW,"Discover endless vacation options from the top travel providers and destinations from around the globe. Meet one-on-one with thousands of travel experts who are on hand to help you find, personalize, and book your next trip. Uncover thousands of dollars in savings with exclusive travel deals and show-only specials. Receive expert advice and learn how to travel like an insider from dozens of educational seminars. Plus, meet Rick Steves, Phil Rosenthal, Peter Greenberg, Patricia Schultz, Pauline Frommer and more! All this included with your ticket.",2024-01-27,2024-01-28,,-1,False,https://travelshows.com/shows/new-york/,New York Travel and Adventure Show,"['Travel', 'Adventure', 'Seminar']"
New York Build Expo,"New York's leading and largest construction and design show is returning to the Javits Center! An award-winning show, New York Build is officially supported by the State of New York, and covers construction opportunities in residential, commercial and infrastructure in New York and the Tri-state region. New York Build features: 275+ speakers across 5 conference theatres, 22+ AIA CES approved sessions, 250+ exhibitors and exclusive free-to-attend networking events including Women in Construction and Diversity in Construction, entertainment, the Festival of Construction, celebrity guests and much more.",2024-02-13,2024-02-14,"Javits Center, New York",0,False,https://www.newyorkbuildexpo.com/,New York Build Expo,"['Conference', 'Construction', 'Networking', 'Exhibition']"
INTERNATIONAL ESTHETICS COSMETICS SPA CONFERENCE,"The International Esthetics, Cosmetics & Spa Conference is the greatest opportunity for spa and wellness professionals to explore, discover and buy products on the east coast. Plus, take your industry knowledge to the next level in our comprehensive Conference Program. Propel your career, your business, and your passion at IECSC. Join the Guest List and receive exclusive show announcements and offers.",2024-03-03,2024-03-05,,-1,False,https://www.iecsc.com/,INTERNATIONAL ESTHETICS COSMETICS SPA CONFERENCE,['Conference']
ADL Never Is Now,"Join us on March 4-7 in New York City for ADL’s Never Is Now, the world’s largest annual summit on antisemitism and hate. This important and inspiring event will include the National Leadership Summit (NLS) on March 4 and 5 by invitation only. Last year’s featured speakers included David Schwimmer, Michael Eric Dyson, Former Congresswoman Liz Cheney, Albert Bourla DVM, PhD, Juju Chang, Abigail Pogrebin and more. We need you there to show the world how together we can fight hate for good!",2024-03-04,2024-03-07,New York City,-1,False,https://www.adl.org/,ADL Never Is Now,"['Conference', 'Education', 'Anti-Semitism', 'Hate']"
INTERNATIONAL BEAUTY SHOW,"Your IBS registration gets you complimentary access to IECSC, the International Esthetics, Cosmetics & Spa Conference. IECSC is the spa industry's most prestigious event and is co-located with IBS at the Javits Convention Center, so any IBS attendee can easily walk over, attend any of the free conference sessions, visit hundreds more exhibitors selling at professionals-only prices, including the new Healthy You Pavilion, for no additional fee! You must show a valid license or other beauty credentials for admittance. No one under the age of 15 will be allowed on the show floor.",2024-03-03,2024-03-05,Javits Convention Center,0,False,https://www.ibsnewyork.com/,INTERNATIONAL BEAUTY SHOW,"['Conference', 'Beauty', 'Spa']"
INTERNATIONAL VISION EXPO,"Eye Care Professionals Expo. International Vision Expo will offer buyers the only complete view of the entire optical industry with over 500 exhibitors, specialty product pavilions and the premier continuing education program in North America.",2024-03-15,2024-03-17,,-1,False,https://www.eventseye.com/fairs/f-international-vision-expo-new-york-10473-1.html,International Vision Expo,"['Exhibition', 'Trade-show']"
NFT.NYC,"NFT.NYC events attract the Global NFT Community to New York City. The events feature passionate speakers from the NFT Community and have discovered major NFT projects early. The event has partnered with Coinbase, Dapper, OpenSea, MoonPay, Polygon, Immutable, and many more.",2024-04-02,2024-04-05,New York City,-1,False,https://www.nft.nyc/,NFT.NYC,"['Technology', 'Art', 'Conference']"
NACAC College Fair,"Parents and students participating in National College Fairs meet one-on-one with representatives from colleges and universities to discuss admission and financial aid opportunities at their respective institutions. Register before the fair​ to make the most of your time onsite and ensure that colleges can follow up with you. Review the list of colleges that will be at the fair. Upon arrival at the fair, pick up a map to find your best-fitting colleges. Counselors will be available onsite to help you determine the colleges that meet your requirements regarding major, location, and other areas of interest.",2024-03-10,2024-03-10,,0.0,False,https://www.nacacnet.org/nacac-college-fairs/,NACAC College Fair,['Education']
INTERPHEX,"Where emerging biotech, new technologies and latest innovation are displayed at INTERPHEX through leading exhibits, conference sessions, and networking. Focused on Cell Processing, Gene Therapy, Pharma 4.0 Technologies and Emerging Biotech.",2024-04-16,2024-04-18,,-1,False,https://www.interphex.com/,INTERPHEX,"['Conference', 'Technology', 'Exhibition']"
Small Business Expo,"Small Business Trade Show brings together thousands of business owners and decision-makers to network, attend business critical workshops, build new business relationships and shop from vendors that provide unique products & services. Start-up to a Fortune 500, this is a highly anticipated annual event that every business must attend!",2024-05-01,2024-05-02,,-1,False,https://www.thesmallbusinessexpo.com/,Small Business Expo,"['Networking', 'Trade-show']"
GREENHOUSE OPEN,"GREENHOUSE OPEN is a forum for 1000+ Recruiting and Business professionals to come together to learn, share best practices and dive deeper into the transformative impact of great hiring. This year we are celebrating the Talent Makers – the people on all sides of the hiring process that have figured out how great hiring drives business growth.",2024-04-18,2024-04-19,,-1,,https://greenhouseopen.com/,GREENHOUSE OPEN event,['Conference']
Salesforce World Tour: New York,"Salesforce is the customer company. We make cloud-based software designed to help businesses connect to their customers in a whole new way, so they can find more prospects, close more deals, and wow customers with amazing service. Customer 360, our complete suite of products, unites your sales, service, marketing, commerce, and IT teams with a single, shared view of customer information, so that your company can become a customer company, too.",2024-04-25,2024-04-25,New York,0,False,https://www.salesforce.com/events/,Salesforce World Tour,"['Technology', 'Conference']"
CANNABIS BUSINESS EXPO,CWCBExpo is the premier cannabis business-to-business expo and conference on the East Coast.,2024-06-05,2024-06-06,"Javits Convention Center, New York City",-1,False,https://cwcbexpo.com/,Cannabis Business Expo,"['Conference', 'Trade-show']"
Data Universe,"Data Universe is a comprehensive new global B2B event featuring groundbreaking content in data, analytics, AI, and beyond. This content-led event brings together the entire eco-system of industry players, welcoming delegates from around the world, for two powerful days of groundbreaking content on April 10-11, 2024, at the North Javits Center in New York City. Stages dedicated to the hottest topics in the field will offer panel discussions, presentations and case studies delivering actionable insights to thousands of attendees each day. A showcase for everyone from industry veterans to the most innovative startups to demonstrate their enterprise and cutting-edge solutions. Accompanied by numerous events and opportunities to network with peers, industry leaders, and executives.",2024-04-10,2024-04-11,"North Javits Center, New York City",-1,False,https://www.datauniverseevent.com/,Data Universe event,"['Technology', 'Conference', 'Networking']"
TVT THE STRUCTURAL HEART SUMMIT,The TVT Structural Heart Summit is a medical event focused on the latest advancements and techniques in structural heart interventions. It brings together leading experts and professionals in the field to share knowledge and discuss innovative approaches.,2024-06-05,2024-06-07,,-1,False,https://tvt2023.crfconnect.com/,TVT THE STRUCTURAL HEART SUMMIT,"['Conference', 'Medical']"
LUXE PACK NEW YORK,"The 2023 edition marked LUXE PACK New York’s industry inauguration 20 editions ago. The trade show platform is OFFICIALLY the sought-after BtoB event for the largest U.S. luxury brands within all sectors (cosmetics, fragrance, wine & spirits, fine food, and tech) to explore and source new packaging suppliers, materials, and products. Great things in business are never done by one person, they stem from impactful collaborations. Not only did we honor the industry greatness that has grown over the last 20 years between the leading packaging suppliers and brands, but successfully kicked off the dial-turning innovation that will steer the infinite business possibilities that will pave the way for the next 20 years.",2024-05-08,2024-05-09,,-1,False,https://www.luxepacknewyork.com/,LUXE PACK NEW YORK,['Trade-show']
Metropolitan College of New York Commencement Ceremony,"The Metropolitan College of New York Commencement Ceremony is a graduation event scheduled for Saturday, June 17, 2023. It will be held at The Jacob K. Javits Convention Center in Manhattan, located on 11th Avenue between 34th and 39th Streets. The entrance to the event is at 11th Avenue and 35th Street.",2023-06-17,2023-06-17,"The Jacob K. Javits Convention Center, Manhattan, New York",0.0,False,https://www.mcny.edu/current-students/student-services/#graduation,Metropolitan College of New York Commencement Ceremony,['Education']
GreenFin 24,"GreenFin 24 will convene an influential audience of finance, investment and sustainability professionals to share insights, address key challenges and showcase leading sustainable financial products and services.",2024-06-18,2024-06-20,,-1,False,https://www.greenbiz.com/events/greenfin/2024,GreenFin 24,"['Conference', 'Sustainability', 'Finance']"
YFEST,"YFEST is an event happening on November 14, 2024.",2024-11-14,2024-11-14,,-1,False,www.com,YFEST,"['Music', 'Festival']"
Business Class Live,Business Class Live is an event organized by American Express that provides trends and insights for businesses.,2024-11-14,2024-11-14,,-1,False,https://www.americanexpress.com/en-us/business/trends-and-insights/services/business-class-live/,Business Class Live event,"['Networking', 'Conference', 'Business']"
Summer Fancy Food Show,"The Summer Fancy Food Show is an event organized by the Specialty Food Association (SFA) to showcase specialty food products and honor excellence in the specialty food industry. The show provides networking opportunities, educational events, and a product sales platform called Infinite Aisle.",2024-06-23,2024-06-25,,-1,False,https://www.specialtyfood.com/shows-events/summer-fancy-food-show/,Summer Fancy Food Show,"['Food', 'Networking', 'Trade-show']"
NORTH AMERICAN INTERNATIONAL TOY FAIR,"Whatever your place in the ecosystem of play — inventor, designer, manufacturer, buyer, distributors, entertainment exec, or beyond — Toy Fair is for you!",2025-03-01,2025-03-04,,-1,False,https://toyfairny.com/,NORTH AMERICAN INTERNATIONAL TOY FAIR,['Trade-show']
THE QUIRKS EVENT,"For over 35 years, Quirk’s Media has been dedicated to promoting the understanding, use and value of marketing research and customer insights across all industries. Quirk’s charges no membership fees, offering a wealth of free resources including: original research technique articles; case studies; daily and weekly news reports; webinars; mobile apps; salary and industry studies; a LinkedIn discussion group; and comprehensive and up-to-date directories of market research product and service companies. Quirk’s delivers the most free or low-cost resources assembled by an independent source, making us the top marketing research information provider with the largest global audience. And now we host the three largest insights events in the world.",2024-07-17,2024-07-18,,0,False,https://www.thequirksevent.com/,THE QUIRKS EVENT,['Conference']
World Business Forum New York,"World Business Forum is a two-day event that brings together thousands of restless minds united by their passion for business. They come to learn from and be inspired by some of the world’s most renowned figures from business and beyond – a blend of content comprised of CEOs, entrepreneurs, innovators, thinkers, artists and sportspeople. In a world of information overload, World Business Forum focuses on the issues most relevant to today’s businesspeople, stimulating new thinking and inspiring action. It also provides a unique networking environment to connect with like-minded professionals.",2024-10-23,2024-10-24,New York,-1,False,https://www.wobi.com/wbf-nyc/,World Business Forum,"['Conference', 'Networking', 'Business']"
